"Step","desert-tree-2 - train/loss","desert-tree-2 - train/loss__MIN","desert-tree-2 - train/loss__MAX"
"4297","1.4374","1.4374","1.4374"
"4298","1.7193","1.7193","1.7193"
"4299","1.7193","1.7193","1.7193"
"4300","2.0144","2.0144","2.0144"
"4301","2.0144","2.0144","2.0144"
"4302","1.9736","1.9736","1.9736"
"4303","1.9736","1.9736","1.9736"
"4304","1.6938","1.6938","1.6938"
"4305","1.6938","1.6938","1.6938"
"4306","1.7545","1.7545","1.7545"
"4307","1.7545","1.7545","1.7545"
"4308","1.6147","1.6147","1.6147"
"4309","1.6147","1.6147","1.6147"
"4310","1.8969","1.8969","1.8969"
"4311","1.8969","1.8969","1.8969"
"4312","1.6657","1.6657","1.6657"
"4313","1.6657","1.6657","1.6657"
"4314","1.4402","1.4402","1.4402"
"4315","1.4402","1.4402","1.4402"
"4316","1.824","1.824","1.824"
"4317","1.824","1.824","1.824"
"4318","1.4918","1.4918","1.4918"
"4319","1.4918","1.4918","1.4918"
"4320","1.6643","1.6643","1.6643"
"4321","1.6643","1.6643","1.6643"
"4322","1.7152","1.7152","1.7152"
"4323","1.7152","1.7152","1.7152"
"4324","1.5219","1.5219","1.5219"
"4325","1.5219","1.5219","1.5219"
"4326","1.4312","1.4312","1.4312"
"4327","1.4312","1.4312","1.4312"
"4328","1.7424","1.7424","1.7424"
"4329","1.7424","1.7424","1.7424"
"4330","1.661","1.661","1.661"
"4331","1.661","1.661","1.661"
"4332","1.6625","1.6625","1.6625"
"4333","1.6625","1.6625","1.6625"
"4334","1.483","1.483","1.483"
"4335","1.483","1.483","1.483"
"4336","1.5897","1.5897","1.5897"
"4337","1.5897","1.5897","1.5897"
"4338","1.9319","1.9319","1.9319"
"4339","1.9319","1.9319","1.9319"
"4340","1.7035","1.7035","1.7035"
"4341","1.7035","1.7035","1.7035"
"4342","1.7326","1.7326","1.7326"
"4343","1.7326","1.7326","1.7326"
"4344","1.6326","1.6326","1.6326"
"4345","1.6326","1.6326","1.6326"
"4346","1.7278","1.7278","1.7278"
"4347","1.7278","1.7278","1.7278"
"4348","1.7721","1.7721","1.7721"
"4349","1.7721","1.7721","1.7721"
"4350","1.4953","1.4953","1.4953"
"4351","1.4953","1.4953","1.4953"
"4352","1.8239","1.8239","1.8239"
"4353","1.8239","1.8239","1.8239"
"4354","1.7299","1.7299","1.7299"
"4355","1.7299","1.7299","1.7299"
"4356","1.6214","1.6214","1.6214"
"4357","1.6214","1.6214","1.6214"
"4358","1.3798","1.3798","1.3798"
"4359","1.3798","1.3798","1.3798"
"4360","1.6771","1.6771","1.6771"
"4361","1.6771","1.6771","1.6771"
"4362","1.7981","1.7981","1.7981"
"4363","1.7981","1.7981","1.7981"
"4364","1.9153","1.9153","1.9153"
"4365","1.9153","1.9153","1.9153"
"4366","1.6962","1.6962","1.6962"
"4367","1.6962","1.6962","1.6962"
"4368","1.6368","1.6368","1.6368"
"4369","1.6368","1.6368","1.6368"
"4370","1.779","1.779","1.779"
"4371","1.779","1.779","1.779"
"4372","1.598","1.598","1.598"
"4373","1.598","1.598","1.598"
"4374","1.6694","1.6694","1.6694"
"4375","1.6694","1.6694","1.6694"
"4376","1.5575","1.5575","1.5575"
"4377","1.5575","1.5575","1.5575"
"4378","1.5231","1.5231","1.5231"
"4379","1.5231","1.5231","1.5231"
"4380","1.8791","1.8791","1.8791"
"4381","1.8791","1.8791","1.8791"
"4382","1.8394","1.8394","1.8394"
"4383","1.8394","1.8394","1.8394"
"4384","1.6115","1.6115","1.6115"
"4385","1.6115","1.6115","1.6115"
"4386","1.8374","1.8374","1.8374"
"4387","1.8374","1.8374","1.8374"
"4388","1.7993","1.7993","1.7993"
"4389","1.7993","1.7993","1.7993"
"4390","1.944","1.944","1.944"
"4391","1.944","1.944","1.944"
"4392","1.7642","1.7642","1.7642"
"4393","1.7642","1.7642","1.7642"
"4394","1.7697","1.7697","1.7697"
"4395","1.7697","1.7697","1.7697"
"4396","1.7298","1.7298","1.7298"
"4397","1.7298","1.7298","1.7298"
"4398","1.6445","1.6445","1.6445"
"4399","1.6445","1.6445","1.6445"
"4400","1.6855","1.6855","1.6855"
"4401","1.6855","1.6855","1.6855"
"4402","1.5652","1.5652","1.5652"
"4403","1.5652","1.5652","1.5652"
"4404","1.8624","1.8624","1.8624"
"4405","1.8624","1.8624","1.8624"
"4406","1.6324","1.6324","1.6324"
"4407","1.6324","1.6324","1.6324"
"4408","1.821","1.821","1.821"
"4409","1.821","1.821","1.821"
"4410","1.7904","1.7904","1.7904"
"4411","1.7904","1.7904","1.7904"
"4412","1.5109","1.5109","1.5109"
"4413","1.5109","1.5109","1.5109"
"4414","1.7011","1.7011","1.7011"
"4415","1.7011","1.7011","1.7011"
"4416","1.7676","1.7676","1.7676"
"4417","1.7676","1.7676","1.7676"
"4418","1.8302","1.8302","1.8302"
"4419","1.8302","1.8302","1.8302"
"4420","1.8183","1.8183","1.8183"
"4421","1.8183","1.8183","1.8183"
"4422","1.7178","1.7178","1.7178"
"4423","1.7178","1.7178","1.7178"
"4424","1.8643","1.8643","1.8643"
"4425","1.8643","1.8643","1.8643"
"4426","1.7194","1.7194","1.7194"
"4427","1.7194","1.7194","1.7194"
"4428","1.7864","1.7864","1.7864"
"4429","1.7864","1.7864","1.7864"
"4430","1.7559","1.7559","1.7559"
"4431","1.7559","1.7559","1.7559"
"4432","1.6806","1.6806","1.6806"
"4433","1.6806","1.6806","1.6806"
"4434","1.7781","1.7781","1.7781"
"4435","1.7781","1.7781","1.7781"
"4436","1.6432","1.6432","1.6432"
"4437","1.6432","1.6432","1.6432"
"4438","1.7435","1.7435","1.7435"
"4439","1.7435","1.7435","1.7435"
"4440","1.8563","1.8563","1.8563"
"4441","1.8563","1.8563","1.8563"
"4442","1.74","1.74","1.74"
"4443","1.74","1.74","1.74"
"4444","1.8262","1.8262","1.8262"
"4445","1.8262","1.8262","1.8262"
"4446","1.6681","1.6681","1.6681"
"4447","1.6681","1.6681","1.6681"
"4448","1.8989","1.8989","1.8989"
"4449","1.8989","1.8989","1.8989"
"4450","1.8143","1.8143","1.8143"
"4451","1.8143","1.8143","1.8143"
"4452","1.5439","1.5439","1.5439"
"4453","1.5439","1.5439","1.5439"
"4454","1.8042","1.8042","1.8042"
"4455","1.8042","1.8042","1.8042"
"4456","1.8498","1.8498","1.8498"
"4457","1.8498","1.8498","1.8498"
"4458","1.7896","1.7896","1.7896"
"4459","1.7896","1.7896","1.7896"
"4460","1.6612","1.6612","1.6612"
"4461","1.6612","1.6612","1.6612"
"4462","1.7838","1.7838","1.7838"
"4463","1.7838","1.7838","1.7838"
"4464","1.7964","1.7964","1.7964"
"4465","1.7964","1.7964","1.7964"
"4466","1.6301","1.6301","1.6301"
"4467","1.6301","1.6301","1.6301"
"4468","1.74","1.74","1.74"
"4469","1.74","1.74","1.74"
"4470","1.556","1.556","1.556"
"4471","1.556","1.556","1.556"
"4472","1.6883","1.6883","1.6883"
"4473","1.6883","1.6883","1.6883"
"4474","1.7363","1.7363","1.7363"
"4475","1.7363","1.7363","1.7363"
"4476","1.7788","1.7788","1.7788"
"4477","1.7788","1.7788","1.7788"
"4478","1.8251","1.8251","1.8251"
"4479","1.8251","1.8251","1.8251"
"4480","1.798","1.798","1.798"
"4481","1.798","1.798","1.798"
"4482","1.6159","1.6159","1.6159"
"4483","1.6159","1.6159","1.6159"
"4484","2.1005","2.1005","2.1005"
"4485","2.1005","2.1005","2.1005"
"4486","1.7521","1.7521","1.7521"
"4487","1.7521","1.7521","1.7521"
"4488","1.7133","1.7133","1.7133"
"4489","1.7133","1.7133","1.7133"
"4490","1.7552","1.7552","1.7552"
"4491","1.7552","1.7552","1.7552"
"4492","1.5307","1.5307","1.5307"
"4493","1.5307","1.5307","1.5307"
"4494","1.6445","1.6445","1.6445"
"4495","1.6445","1.6445","1.6445"
"4496","1.7436","1.7436","1.7436"
"4497","1.7436","1.7436","1.7436"
"4498","1.8105","1.8105","1.8105"
"4499","1.8105","1.8105","1.8105"
"4500","1.6071","1.6071","1.6071"
"4501","1.6071","1.6071","1.6071"
"4502","1.8252","1.8252","1.8252"
"4503","1.8252","1.8252","1.8252"
"4504","1.7969","1.7969","1.7969"
"4505","1.7969","1.7969","1.7969"
"4506","1.7153","1.7153","1.7153"
"4507","1.7153","1.7153","1.7153"
"4508","1.689","1.689","1.689"
"4509","1.689","1.689","1.689"
"4510","1.7491","1.7491","1.7491"
"4511","1.7491","1.7491","1.7491"
"4512","1.6762","1.6762","1.6762"
"4513","1.6762","1.6762","1.6762"
"4514","1.5697","1.5697","1.5697"
"4515","1.5697","1.5697","1.5697"
"4516","1.7105","1.7105","1.7105"
"4517","1.7105","1.7105","1.7105"
"4518","1.8775","1.8775","1.8775"
"4519","1.8775","1.8775","1.8775"
"4520","1.5929","1.5929","1.5929"
"4521","1.5929","1.5929","1.5929"
"4522","1.9197","1.9197","1.9197"
"4523","1.9197","1.9197","1.9197"
"4524","1.8516","1.8516","1.8516"
"4525","1.8516","1.8516","1.8516"
"4526","1.6172","1.6172","1.6172"
"4527","1.6172","1.6172","1.6172"
"4528","1.6555","1.6555","1.6555"
"4529","1.6555","1.6555","1.6555"
"4530","1.7142","1.7142","1.7142"
"4531","1.7142","1.7142","1.7142"
"4532","1.4031","1.4031","1.4031"
"4533","1.4031","1.4031","1.4031"
"4534","1.6475","1.6475","1.6475"
"4535","1.6475","1.6475","1.6475"
"4536","1.7995","1.7995","1.7995"
"4537","1.7995","1.7995","1.7995"
"4538","1.8527","1.8527","1.8527"
"4539","1.8527","1.8527","1.8527"
"4540","1.7675","1.7675","1.7675"
"4541","1.7675","1.7675","1.7675"
"4542","1.5908","1.5908","1.5908"
"4543","1.5908","1.5908","1.5908"
"4544","1.6148","1.6148","1.6148"
"4545","1.6148","1.6148","1.6148"
"4546","1.7336","1.7336","1.7336"
"4547","1.7336","1.7336","1.7336"
"4548","1.6625","1.6625","1.6625"
"4549","1.6625","1.6625","1.6625"
"4550","1.9203","1.9203","1.9203"
"4551","1.9203","1.9203","1.9203"
"4552","1.8007","1.8007","1.8007"
"4553","1.8007","1.8007","1.8007"
"4554","1.6804","1.6804","1.6804"
"4555","1.6804","1.6804","1.6804"
"4556","1.8722","1.8722","1.8722"
"4557","1.8722","1.8722","1.8722"
"4558","1.8324","1.8324","1.8324"
"4559","1.8324","1.8324","1.8324"
"4560","1.5744","1.5744","1.5744"
"4561","1.5744","1.5744","1.5744"
"4562","1.8516","1.8516","1.8516"
"4563","1.8516","1.8516","1.8516"
"4564","1.8764","1.8764","1.8764"
"4565","1.8764","1.8764","1.8764"
"4566","1.5763","1.5763","1.5763"
"4567","1.5763","1.5763","1.5763"
"4568","1.4714","1.4714","1.4714"
"4569","1.4714","1.4714","1.4714"
"4570","1.9226","1.9226","1.9226"
"4571","1.9226","1.9226","1.9226"
"4572","1.9215","1.9215","1.9215"
"4573","1.9215","1.9215","1.9215"
"4574","1.6627","1.6627","1.6627"
"4575","1.6627","1.6627","1.6627"
"4576","1.6806","1.6806","1.6806"
"4577","1.6806","1.6806","1.6806"
"4578","1.8341","1.8341","1.8341"
"4579","1.8341","1.8341","1.8341"
"4580","1.7743","1.7743","1.7743"
"4581","1.7743","1.7743","1.7743"
"4582","1.7479","1.7479","1.7479"
"4583","1.7479","1.7479","1.7479"
"4584","1.8712","1.8712","1.8712"
"4585","1.8712","1.8712","1.8712"
"4586","1.8997","1.8997","1.8997"
"4587","1.8997","1.8997","1.8997"
"4588","1.6663","1.6663","1.6663"
"4589","1.6663","1.6663","1.6663"
"4590","1.6636","1.6636","1.6636"
"4591","1.6636","1.6636","1.6636"
"4592","1.5922","1.5922","1.5922"
"4593","1.5922","1.5922","1.5922"
"4594","1.5684","1.5684","1.5684"
"4595","1.5684","1.5684","1.5684"
"4596","1.8255","1.8255","1.8255"
"4597","1.8255","1.8255","1.8255"
"4598","1.7156","1.7156","1.7156"
"4599","1.7156","1.7156","1.7156"
"4600","1.7674","1.7674","1.7674"
"4601","1.7674","1.7674","1.7674"
"4602","1.6056","1.6056","1.6056"
"4603","1.6056","1.6056","1.6056"
"4604","1.8861","1.8861","1.8861"
"4605","1.8861","1.8861","1.8861"
"4606","1.8582","1.8582","1.8582"
"4607","1.8582","1.8582","1.8582"
"4608","1.3763","1.3763","1.3763"
"4609","1.3763","1.3763","1.3763"
"4610","1.6851","1.6851","1.6851"
"4611","1.6851","1.6851","1.6851"
"4612","1.9854","1.9854","1.9854"
"4613","1.9854","1.9854","1.9854"
"4614","1.595","1.595","1.595"
"4615","1.595","1.595","1.595"
"4616","1.5728","1.5728","1.5728"
"4617","1.5728","1.5728","1.5728"
"4618","1.823","1.823","1.823"
"4619","1.823","1.823","1.823"
"4620","1.6597","1.6597","1.6597"
"4621","1.6597","1.6597","1.6597"
"4622","1.9906","1.9906","1.9906"
"4623","1.9906","1.9906","1.9906"
"4624","1.6189","1.6189","1.6189"
"4625","1.6189","1.6189","1.6189"
"4626","1.8199","1.8199","1.8199"
"4627","1.8199","1.8199","1.8199"
"4628","1.6751","1.6751","1.6751"
"4629","1.6751","1.6751","1.6751"
"4630","1.6347","1.6347","1.6347"
"4631","1.6347","1.6347","1.6347"
"4632","1.6454","1.6454","1.6454"
"4633","1.6454","1.6454","1.6454"
"4634","1.456","1.456","1.456"
"4635","1.456","1.456","1.456"
"4636","1.6363","1.6363","1.6363"
"4637","1.6363","1.6363","1.6363"
"4638","1.6902","1.6902","1.6902"
"4639","1.6902","1.6902","1.6902"
"4640","1.7277","1.7277","1.7277"
"4641","1.7277","1.7277","1.7277"
"4642","1.6559","1.6559","1.6559"
"4643","1.6559","1.6559","1.6559"
"4644","1.9473","1.9473","1.9473"
"4645","1.9473","1.9473","1.9473"
"4646","1.8327","1.8327","1.8327"
"4647","1.8327","1.8327","1.8327"
"4648","1.8591","1.8591","1.8591"
"4649","1.8591","1.8591","1.8591"
"4650","1.8902","1.8902","1.8902"
"4651","1.8902","1.8902","1.8902"
"4652","1.6029","1.6029","1.6029"
"4653","1.6029","1.6029","1.6029"
"4654","1.6715","1.6715","1.6715"
"4655","1.6715","1.6715","1.6715"
"4656","1.4253","1.4253","1.4253"
"4657","1.4253","1.4253","1.4253"
"4658","1.8369","1.8369","1.8369"
"4659","1.8369","1.8369","1.8369"
"4660","1.4747","1.4747","1.4747"
"4661","1.4747","1.4747","1.4747"
"4662","1.6204","1.6204","1.6204"
"4663","1.6204","1.6204","1.6204"
"4664","1.5004","1.5004","1.5004"
"4665","1.5004","1.5004","1.5004"
"4666","1.9412","1.9412","1.9412"
"4667","1.9412","1.9412","1.9412"
"4668","1.9277","1.9277","1.9277"
"4669","1.9277","1.9277","1.9277"
"4670","1.6306","1.6306","1.6306"
"4671","1.6306","1.6306","1.6306"
"4672","1.6194","1.6194","1.6194"
"4673","1.6194","1.6194","1.6194"
"4674","1.6416","1.6416","1.6416"
"4675","1.6416","1.6416","1.6416"
"4676","1.6043","1.6043","1.6043"
"4677","1.6043","1.6043","1.6043"
"4678","1.9416","1.9416","1.9416"
"4679","1.9416","1.9416","1.9416"
"4680","1.6849","1.6849","1.6849"
"4681","1.6849","1.6849","1.6849"
"4682","1.5506","1.5506","1.5506"
"4683","1.5506","1.5506","1.5506"
"4684","1.7405","1.7405","1.7405"
"4685","1.7405","1.7405","1.7405"
"4686","1.8342","1.8342","1.8342"
"4687","1.8342","1.8342","1.8342"
"4688","1.7824","1.7824","1.7824"
"4689","1.7824","1.7824","1.7824"
"4690","1.7097","1.7097","1.7097"
"4691","1.7097","1.7097","1.7097"
"4692","1.5943","1.5943","1.5943"
"4693","1.5943","1.5943","1.5943"
"4694","1.5967","1.5967","1.5967"
"4695","1.5967","1.5967","1.5967"
"4696","1.6994","1.6994","1.6994"
"4697","1.6994","1.6994","1.6994"
"4698","2.0158","2.0158","2.0158"
"4699","2.0158","2.0158","2.0158"
"4700","1.8641","1.8641","1.8641"
"4701","1.8641","1.8641","1.8641"
"4702","1.6501","1.6501","1.6501"
"4703","1.6501","1.6501","1.6501"
"4704","1.8181","1.8181","1.8181"
"4705","1.8181","1.8181","1.8181"
"4706","1.6011","1.6011","1.6011"
"4707","1.6011","1.6011","1.6011"
"4708","1.5875","1.5875","1.5875"
"4709","1.5875","1.5875","1.5875"
