"Step","rosy-aardvark-2 - train/loss","rosy-aardvark-2 - train/loss__MIN","rosy-aardvark-2 - train/loss__MAX"
"4288","1.6449","1.6449","1.6449"
"4289","1.6449","1.6449","1.6449"
"4290","1.9266","1.9266","1.9266"
"4291","1.9266","1.9266","1.9266"
"4292","1.3797","1.3797","1.3797"
"4293","1.3797","1.3797","1.3797"
"4294","1.2351","1.2351","1.2351"
"4295","1.2351","1.2351","1.2351"
"4296","1.2026","1.2026","1.2026"
"4297","1.2026","1.2026","1.2026"
"4298","1.4612","1.4612","1.4612"
"4299","1.4612","1.4612","1.4612"
"4300","1.6971","1.6971","1.6971"
"4301","1.6971","1.6971","1.6971"
"4302","1.7881","1.7881","1.7881"
"4303","1.7881","1.7881","1.7881"
"4304","1.4472","1.4472","1.4472"
"4305","1.4472","1.4472","1.4472"
"4306","1.6039","1.6039","1.6039"
"4307","1.6039","1.6039","1.6039"
"4308","1.4094","1.4094","1.4094"
"4309","1.4094","1.4094","1.4094"
"4310","1.6747","1.6747","1.6747"
"4311","1.6747","1.6747","1.6747"
"4312","1.4514","1.4514","1.4514"
"4313","1.4514","1.4514","1.4514"
"4314","1.3811","1.3811","1.3811"
"4315","1.3811","1.3811","1.3811"
"4316","1.5791","1.5791","1.5791"
"4317","1.5791","1.5791","1.5791"
"4318","1.2961","1.2961","1.2961"
"4319","1.2961","1.2961","1.2961"
"4320","1.4219","1.4219","1.4219"
"4321","1.4219","1.4219","1.4219"
"4322","1.4694","1.4694","1.4694"
"4323","1.4694","1.4694","1.4694"
"4324","1.2667","1.2667","1.2667"
"4325","1.2667","1.2667","1.2667"
"4326","1.1796","1.1796","1.1796"
"4327","1.1796","1.1796","1.1796"
"4328","1.581","1.581","1.581"
"4329","1.581","1.581","1.581"
"4330","1.4812","1.4812","1.4812"
"4331","1.4812","1.4812","1.4812"
"4332","1.4874","1.4874","1.4874"
"4333","1.4874","1.4874","1.4874"
"4334","1.2389","1.2389","1.2389"
"4335","1.2389","1.2389","1.2389"
"4336","1.303","1.303","1.303"
"4337","1.303","1.303","1.303"
"4338","1.6246","1.6246","1.6246"
"4339","1.6246","1.6246","1.6246"
"4340","1.4556","1.4556","1.4556"
"4341","1.4556","1.4556","1.4556"
"4342","1.444","1.444","1.444"
"4343","1.444","1.444","1.444"
"4344","1.5034","1.5034","1.5034"
"4345","1.5034","1.5034","1.5034"
"4346","1.5474","1.5474","1.5474"
"4347","1.5474","1.5474","1.5474"
"4348","1.5534","1.5534","1.5534"
"4349","1.5534","1.5534","1.5534"
"4350","1.3352","1.3352","1.3352"
"4351","1.3352","1.3352","1.3352"
"4352","1.6388","1.6388","1.6388"
"4353","1.6388","1.6388","1.6388"
"4354","1.509","1.509","1.509"
"4355","1.509","1.509","1.509"
"4356","1.3414","1.3414","1.3414"
"4357","1.3414","1.3414","1.3414"
"4358","1.178","1.178","1.178"
"4359","1.178","1.178","1.178"
"4360","1.4784","1.4784","1.4784"
"4361","1.4784","1.4784","1.4784"
"4362","1.5485","1.5485","1.5485"
"4363","1.5485","1.5485","1.5485"
"4364","1.6804","1.6804","1.6804"
"4365","1.6804","1.6804","1.6804"
"4366","1.4739","1.4739","1.4739"
"4367","1.4739","1.4739","1.4739"
"4368","1.421","1.421","1.421"
"4369","1.421","1.421","1.421"
"4370","1.5357","1.5357","1.5357"
"4371","1.5357","1.5357","1.5357"
"4372","1.3125","1.3125","1.3125"
"4373","1.3125","1.3125","1.3125"
"4374","1.4583","1.4583","1.4583"
"4375","1.4583","1.4583","1.4583"
"4376","1.3685","1.3685","1.3685"
"4377","1.3685","1.3685","1.3685"
"4378","1.363","1.363","1.363"
"4379","1.363","1.363","1.363"
"4380","1.6321","1.6321","1.6321"
"4381","1.6321","1.6321","1.6321"
"4382","1.6313","1.6313","1.6313"
"4383","1.6313","1.6313","1.6313"
"4384","1.4658","1.4658","1.4658"
"4385","1.4658","1.4658","1.4658"
"4386","1.5836","1.5836","1.5836"
"4387","1.5836","1.5836","1.5836"
"4388","1.4852","1.4852","1.4852"
"4389","1.4852","1.4852","1.4852"
"4390","1.7927","1.7927","1.7927"
"4391","1.7927","1.7927","1.7927"
"4392","1.5952","1.5952","1.5952"
"4393","1.5952","1.5952","1.5952"
"4394","1.5762","1.5762","1.5762"
"4395","1.5762","1.5762","1.5762"
"4396","1.5392","1.5392","1.5392"
"4397","1.5392","1.5392","1.5392"
"4398","1.3702","1.3702","1.3702"
"4399","1.3702","1.3702","1.3702"
"4400","1.4223","1.4223","1.4223"
"4401","1.4223","1.4223","1.4223"
"4402","1.3126","1.3126","1.3126"
"4403","1.3126","1.3126","1.3126"
"4404","1.578","1.578","1.578"
"4405","1.578","1.578","1.578"
"4406","1.2884","1.2884","1.2884"
"4407","1.2884","1.2884","1.2884"
"4408","1.605","1.605","1.605"
"4409","1.605","1.605","1.605"
"4410","1.6145","1.6145","1.6145"
"4411","1.6145","1.6145","1.6145"
"4412","1.3171","1.3171","1.3171"
"4413","1.3171","1.3171","1.3171"
"4414","1.3897","1.3897","1.3897"
"4415","1.3897","1.3897","1.3897"
"4416","1.6398","1.6398","1.6398"
"4417","1.6398","1.6398","1.6398"
"4418","1.5606","1.5606","1.5606"
"4419","1.5606","1.5606","1.5606"
"4420","1.6814","1.6814","1.6814"
"4421","1.6814","1.6814","1.6814"
"4422","1.5406","1.5406","1.5406"
"4423","1.5406","1.5406","1.5406"
"4424","1.6541","1.6541","1.6541"
"4425","1.6541","1.6541","1.6541"
"4426","1.5338","1.5338","1.5338"
"4427","1.5338","1.5338","1.5338"
"4428","1.5698","1.5698","1.5698"
"4429","1.5698","1.5698","1.5698"
"4430","1.5181","1.5181","1.5181"
"4431","1.5181","1.5181","1.5181"
"4432","1.5191","1.5191","1.5191"
"4433","1.5191","1.5191","1.5191"
"4434","1.5541","1.5541","1.5541"
"4435","1.5541","1.5541","1.5541"
"4436","1.4032","1.4032","1.4032"
"4437","1.4032","1.4032","1.4032"
"4438","1.5707","1.5707","1.5707"
"4439","1.5707","1.5707","1.5707"
"4440","1.7217","1.7217","1.7217"
"4441","1.7217","1.7217","1.7217"
"4442","1.5719","1.5719","1.5719"
"4443","1.5719","1.5719","1.5719"
"4444","1.635","1.635","1.635"
"4445","1.635","1.635","1.635"
"4446","1.3702","1.3702","1.3702"
"4447","1.3702","1.3702","1.3702"
"4448","1.6216","1.6216","1.6216"
"4449","1.6216","1.6216","1.6216"
"4450","1.6899","1.6899","1.6899"
"4451","1.6899","1.6899","1.6899"
"4452","1.436","1.436","1.436"
"4453","1.436","1.436","1.436"
"4454","1.6493","1.6493","1.6493"
"4455","1.6493","1.6493","1.6493"
"4456","1.712","1.712","1.712"
"4457","1.712","1.712","1.712"
"4458","1.5118","1.5118","1.5118"
"4459","1.5118","1.5118","1.5118"
"4460","1.5457","1.5457","1.5457"
"4461","1.5457","1.5457","1.5457"
"4462","1.6444","1.6444","1.6444"
"4463","1.6444","1.6444","1.6444"
"4464","1.5808","1.5808","1.5808"
"4465","1.5808","1.5808","1.5808"
"4466","1.3894","1.3894","1.3894"
"4467","1.3894","1.3894","1.3894"
"4468","1.4424","1.4424","1.4424"
"4469","1.4424","1.4424","1.4424"
"4470","1.2836","1.2836","1.2836"
"4471","1.2836","1.2836","1.2836"
"4472","1.4305","1.4305","1.4305"
"4473","1.4305","1.4305","1.4305"
"4474","1.475","1.475","1.475"
"4475","1.475","1.475","1.475"
"4476","1.5084","1.5084","1.5084"
"4477","1.5084","1.5084","1.5084"
"4478","1.6392","1.6392","1.6392"
"4479","1.6392","1.6392","1.6392"
"4480","1.5467","1.5467","1.5467"
"4481","1.5467","1.5467","1.5467"
"4482","1.4262","1.4262","1.4262"
"4483","1.4262","1.4262","1.4262"
"4484","1.9107","1.9107","1.9107"
"4485","1.9107","1.9107","1.9107"
"4486","1.5162","1.5162","1.5162"
"4487","1.5162","1.5162","1.5162"
"4488","1.5305","1.5305","1.5305"
"4489","1.5305","1.5305","1.5305"
"4490","1.4699","1.4699","1.4699"
"4491","1.4699","1.4699","1.4699"
"4492","1.349","1.349","1.349"
"4493","1.349","1.349","1.349"
"4494","1.43","1.43","1.43"
"4495","1.43","1.43","1.43"
"4496","1.5025","1.5025","1.5025"
"4497","1.5025","1.5025","1.5025"
"4498","1.6494","1.6494","1.6494"
"4499","1.6494","1.6494","1.6494"
"4500","1.3386","1.3386","1.3386"
"4501","1.3386","1.3386","1.3386"
"4502","1.5813","1.5813","1.5813"
"4503","1.5813","1.5813","1.5813"
"4504","1.5483","1.5483","1.5483"
"4505","1.5483","1.5483","1.5483"
"4506","1.4492","1.4492","1.4492"
"4507","1.4492","1.4492","1.4492"
"4508","1.4763","1.4763","1.4763"
"4509","1.4763","1.4763","1.4763"
"4510","1.487","1.487","1.487"
"4511","1.487","1.487","1.487"
"4512","1.498","1.498","1.498"
"4513","1.498","1.498","1.498"
"4514","1.3574","1.3574","1.3574"
"4515","1.3574","1.3574","1.3574"
"4516","1.506","1.506","1.506"
"4517","1.506","1.506","1.506"
"4518","1.6647","1.6647","1.6647"
"4519","1.6647","1.6647","1.6647"
"4520","1.391","1.391","1.391"
"4521","1.391","1.391","1.391"
"4522","1.5891","1.5891","1.5891"
"4523","1.5891","1.5891","1.5891"
"4524","1.6643","1.6643","1.6643"
"4525","1.6643","1.6643","1.6643"
"4526","1.4973","1.4973","1.4973"
"4527","1.4973","1.4973","1.4973"
"4528","1.5117","1.5117","1.5117"
"4529","1.5117","1.5117","1.5117"
"4530","1.4956","1.4956","1.4956"
"4531","1.4956","1.4956","1.4956"
"4532","1.228","1.228","1.228"
"4533","1.228","1.228","1.228"
"4534","1.4611","1.4611","1.4611"
"4535","1.4611","1.4611","1.4611"
"4536","1.5008","1.5008","1.5008"
"4537","1.5008","1.5008","1.5008"
"4538","1.6415","1.6415","1.6415"
"4539","1.6415","1.6415","1.6415"
"4540","1.5964","1.5964","1.5964"
"4541","1.5964","1.5964","1.5964"
"4542","1.3967","1.3967","1.3967"
"4543","1.3967","1.3967","1.3967"
"4544","1.516","1.516","1.516"
"4545","1.516","1.516","1.516"
"4546","1.485","1.485","1.485"
"4547","1.485","1.485","1.485"
"4548","1.537","1.537","1.537"
"4549","1.537","1.537","1.537"
"4550","1.6216","1.6216","1.6216"
"4551","1.6216","1.6216","1.6216"
"4552","1.6084","1.6084","1.6084"
"4553","1.6084","1.6084","1.6084"
"4554","1.5305","1.5305","1.5305"
"4555","1.5305","1.5305","1.5305"
"4556","1.7405","1.7405","1.7405"
"4557","1.7405","1.7405","1.7405"
"4558","1.6552","1.6552","1.6552"
"4559","1.6552","1.6552","1.6552"
"4560","1.3741","1.3741","1.3741"
"4561","1.3741","1.3741","1.3741"
"4562","1.6016","1.6016","1.6016"
"4563","1.6016","1.6016","1.6016"
"4564","1.6594","1.6594","1.6594"
"4565","1.6594","1.6594","1.6594"
"4566","1.4134","1.4134","1.4134"
"4567","1.4134","1.4134","1.4134"
"4568","1.3608","1.3608","1.3608"
"4569","1.3608","1.3608","1.3608"
"4570","1.6846","1.6846","1.6846"
"4571","1.6846","1.6846","1.6846"
"4572","1.6956","1.6956","1.6956"
"4573","1.6956","1.6956","1.6956"
"4574","1.3376","1.3376","1.3376"
"4575","1.3376","1.3376","1.3376"
"4576","1.5429","1.5429","1.5429"
"4577","1.5429","1.5429","1.5429"
"4578","1.5517","1.5517","1.5517"
"4579","1.5517","1.5517","1.5517"
"4580","1.5364","1.5364","1.5364"
"4581","1.5364","1.5364","1.5364"
"4582","1.5432","1.5432","1.5432"
"4583","1.5432","1.5432","1.5432"
"4584","1.5794","1.5794","1.5794"
"4585","1.5794","1.5794","1.5794"
"4586","1.618","1.618","1.618"
"4587","1.618","1.618","1.618"
"4588","1.4799","1.4799","1.4799"
"4589","1.4799","1.4799","1.4799"
"4590","1.4549","1.4549","1.4549"
"4591","1.4549","1.4549","1.4549"
"4592","1.4197","1.4197","1.4197"
"4593","1.4197","1.4197","1.4197"
"4594","1.3821","1.3821","1.3821"
"4595","1.3821","1.3821","1.3821"
"4596","1.5508","1.5508","1.5508"
"4597","1.5508","1.5508","1.5508"
"4598","1.6202","1.6202","1.6202"
"4599","1.6202","1.6202","1.6202"
"4600","1.4793","1.4793","1.4793"
"4601","1.4793","1.4793","1.4793"
"4602","1.3555","1.3555","1.3555"
"4603","1.3555","1.3555","1.3555"
"4604","1.581","1.581","1.581"
"4605","1.581","1.581","1.581"
"4606","1.5441","1.5441","1.5441"
"4607","1.5441","1.5441","1.5441"
"4608","1.1932","1.1932","1.1932"
"4609","1.1932","1.1932","1.1932"
"4610","1.4199","1.4199","1.4199"
"4611","1.4199","1.4199","1.4199"
"4612","1.789","1.789","1.789"
"4613","1.789","1.789","1.789"
"4614","1.4572","1.4572","1.4572"
"4615","1.4572","1.4572","1.4572"
"4616","1.3713","1.3713","1.3713"
"4617","1.3713","1.3713","1.3713"
"4618","1.6098","1.6098","1.6098"
"4619","1.6098","1.6098","1.6098"
"4620","1.5823","1.5823","1.5823"
"4621","1.5823","1.5823","1.5823"
"4622","1.786","1.786","1.786"
"4623","1.786","1.786","1.786"
"4624","1.41","1.41","1.41"
"4625","1.41","1.41","1.41"
"4626","1.4595","1.4595","1.4595"
"4627","1.4595","1.4595","1.4595"
"4628","1.4393","1.4393","1.4393"
"4629","1.4393","1.4393","1.4393"
"4630","1.3294","1.3294","1.3294"
"4631","1.3294","1.3294","1.3294"
"4632","1.4519","1.4519","1.4519"
"4633","1.4519","1.4519","1.4519"
"4634","1.2026","1.2026","1.2026"
"4635","1.2026","1.2026","1.2026"
"4636","1.4141","1.4141","1.4141"
"4637","1.4141","1.4141","1.4141"
"4638","1.5537","1.5537","1.5537"
"4639","1.5537","1.5537","1.5537"
"4640","1.5571","1.5571","1.5571"
"4641","1.5571","1.5571","1.5571"
"4642","1.4262","1.4262","1.4262"
"4643","1.4262","1.4262","1.4262"
"4644","1.7091","1.7091","1.7091"
"4645","1.7091","1.7091","1.7091"
"4646","1.6126","1.6126","1.6126"
"4647","1.6126","1.6126","1.6126"
"4648","1.6216","1.6216","1.6216"
"4649","1.6216","1.6216","1.6216"
"4650","1.6697","1.6697","1.6697"
"4651","1.6697","1.6697","1.6697"
"4652","1.4857","1.4857","1.4857"
"4653","1.4857","1.4857","1.4857"
"4654","1.4502","1.4502","1.4502"
"4655","1.4502","1.4502","1.4502"
"4656","1.3079","1.3079","1.3079"
"4657","1.3079","1.3079","1.3079"
"4658","1.6124","1.6124","1.6124"
"4659","1.6124","1.6124","1.6124"
"4660","1.2048","1.2048","1.2048"
"4661","1.2048","1.2048","1.2048"
"4662","1.4475","1.4475","1.4475"
"4663","1.4475","1.4475","1.4475"
"4664","1.3133","1.3133","1.3133"
"4665","1.3133","1.3133","1.3133"
"4666","1.777","1.777","1.777"
"4667","1.777","1.777","1.777"
"4668","1.6933","1.6933","1.6933"
"4669","1.6933","1.6933","1.6933"
"4670","1.4189","1.4189","1.4189"
"4671","1.4189","1.4189","1.4189"
"4672","1.3888","1.3888","1.3888"
"4673","1.3888","1.3888","1.3888"
"4674","1.5265","1.5265","1.5265"
"4675","1.5265","1.5265","1.5265"
"4676","1.4531","1.4531","1.4531"
"4677","1.4531","1.4531","1.4531"
"4678","1.6822","1.6822","1.6822"
"4679","1.6822","1.6822","1.6822"
"4680","1.4939","1.4939","1.4939"
"4681","1.4939","1.4939","1.4939"
"4682","1.3429","1.3429","1.3429"
"4683","1.3429","1.3429","1.3429"
"4684","1.4939","1.4939","1.4939"
"4685","1.4939","1.4939","1.4939"
"4686","1.6684","1.6684","1.6684"
"4687","1.6684","1.6684","1.6684"
"4688","1.549","1.549","1.549"
"4689","1.549","1.549","1.549"
"4690","1.4878","1.4878","1.4878"
"4691","1.4878","1.4878","1.4878"
"4692","1.455","1.455","1.455"
"4693","1.455","1.455","1.455"
"4694","1.3464","1.3464","1.3464"
"4695","1.3464","1.3464","1.3464"
"4696","1.5246","1.5246","1.5246"
"4697","1.5246","1.5246","1.5246"
"4698","1.7408","1.7408","1.7408"
"4699","1.7408","1.7408","1.7408"
"4700","1.6944","1.6944","1.6944"
"4701","1.6944","1.6944","1.6944"
"4702","1.475","1.475","1.475"
"4703","1.475","1.475","1.475"
"4704","1.7069","1.7069","1.7069"
"4705","1.7069","1.7069","1.7069"
"4706","1.3463","1.3463","1.3463"
"4707","1.3463","1.3463","1.3463"
"4708","1.403","1.403","1.403"
"4709","1.403","1.403","1.403"
