"Step","splendid-sunset-3 - train/loss","splendid-sunset-3 - train/loss__MIN","splendid-sunset-3 - train/loss__MAX"
"4297","1.3541","1.3541","1.3541"
"4298","1.4901","1.4901","1.4901"
"4299","1.4901","1.4901","1.4901"
"4300","1.6753","1.6753","1.6753"
"4301","1.6753","1.6753","1.6753"
"4302","1.8227","1.8227","1.8227"
"4303","1.8227","1.8227","1.8227"
"4304","1.5216","1.5216","1.5216"
"4305","1.5216","1.5216","1.5216"
"4306","1.6172","1.6172","1.6172"
"4307","1.6172","1.6172","1.6172"
"4308","1.4835","1.4835","1.4835"
"4309","1.4835","1.4835","1.4835"
"4310","1.6899","1.6899","1.6899"
"4311","1.6899","1.6899","1.6899"
"4312","1.6263","1.6263","1.6263"
"4313","1.6263","1.6263","1.6263"
"4314","1.401","1.401","1.401"
"4315","1.401","1.401","1.401"
"4316","1.6513","1.6513","1.6513"
"4317","1.6513","1.6513","1.6513"
"4318","1.3074","1.3074","1.3074"
"4319","1.3074","1.3074","1.3074"
"4320","1.4211","1.4211","1.4211"
"4321","1.4211","1.4211","1.4211"
"4322","1.4776","1.4776","1.4776"
"4323","1.4776","1.4776","1.4776"
"4324","1.3284","1.3284","1.3284"
"4325","1.3284","1.3284","1.3284"
"4326","1.3024","1.3024","1.3024"
"4327","1.3024","1.3024","1.3024"
"4328","1.5495","1.5495","1.5495"
"4329","1.5495","1.5495","1.5495"
"4330","1.4132","1.4132","1.4132"
"4331","1.4132","1.4132","1.4132"
"4332","1.5735","1.5735","1.5735"
"4333","1.5735","1.5735","1.5735"
"4334","1.3626","1.3626","1.3626"
"4335","1.3626","1.3626","1.3626"
"4336","1.3542","1.3542","1.3542"
"4337","1.3542","1.3542","1.3542"
"4338","1.7097","1.7097","1.7097"
"4339","1.7097","1.7097","1.7097"
"4340","1.4952","1.4952","1.4952"
"4341","1.4952","1.4952","1.4952"
"4342","1.6275","1.6275","1.6275"
"4343","1.6275","1.6275","1.6275"
"4344","1.4739","1.4739","1.4739"
"4345","1.4739","1.4739","1.4739"
"4346","1.5693","1.5693","1.5693"
"4347","1.5693","1.5693","1.5693"
"4348","1.519","1.519","1.519"
"4349","1.519","1.519","1.519"
"4350","1.2996","1.2996","1.2996"
"4351","1.2996","1.2996","1.2996"
"4352","1.6269","1.6269","1.6269"
"4353","1.6269","1.6269","1.6269"
"4354","1.4275","1.4275","1.4275"
"4355","1.4275","1.4275","1.4275"
"4356","1.2749","1.2749","1.2749"
"4357","1.2749","1.2749","1.2749"
"4358","1.2695","1.2695","1.2695"
"4359","1.2695","1.2695","1.2695"
"4360","1.6721","1.6721","1.6721"
"4361","1.6721","1.6721","1.6721"
"4362","1.5605","1.5605","1.5605"
"4363","1.5605","1.5605","1.5605"
"4364","1.7163","1.7163","1.7163"
"4365","1.7163","1.7163","1.7163"
"4366","1.4286","1.4286","1.4286"
"4367","1.4286","1.4286","1.4286"
"4368","1.376","1.376","1.376"
"4369","1.376","1.376","1.376"
"4370","1.6198","1.6198","1.6198"
"4371","1.6198","1.6198","1.6198"
"4372","1.3763","1.3763","1.3763"
"4373","1.3763","1.3763","1.3763"
"4374","1.4596","1.4596","1.4596"
"4375","1.4596","1.4596","1.4596"
"4376","1.3855","1.3855","1.3855"
"4377","1.3855","1.3855","1.3855"
"4378","1.395","1.395","1.395"
"4379","1.395","1.395","1.395"
"4380","1.6685","1.6685","1.6685"
"4381","1.6685","1.6685","1.6685"
"4382","1.5279","1.5279","1.5279"
"4383","1.5279","1.5279","1.5279"
"4384","1.4078","1.4078","1.4078"
"4385","1.4078","1.4078","1.4078"
"4386","1.6873","1.6873","1.6873"
"4387","1.6873","1.6873","1.6873"
"4388","1.47","1.47","1.47"
"4389","1.47","1.47","1.47"
"4390","1.7223","1.7223","1.7223"
"4391","1.7223","1.7223","1.7223"
"4392","1.5388","1.5388","1.5388"
"4393","1.5388","1.5388","1.5388"
"4394","1.4578","1.4578","1.4578"
"4395","1.4578","1.4578","1.4578"
"4396","1.5121","1.5121","1.5121"
"4397","1.5121","1.5121","1.5121"
"4398","1.3859","1.3859","1.3859"
"4399","1.3859","1.3859","1.3859"
"4400","1.4391","1.4391","1.4391"
"4401","1.4391","1.4391","1.4391"
"4402","1.3811","1.3811","1.3811"
"4403","1.3811","1.3811","1.3811"
"4404","1.6199","1.6199","1.6199"
"4405","1.6199","1.6199","1.6199"
"4406","1.2707","1.2707","1.2707"
"4407","1.2707","1.2707","1.2707"
"4408","1.5779","1.5779","1.5779"
"4409","1.5779","1.5779","1.5779"
"4410","1.564","1.564","1.564"
"4411","1.564","1.564","1.564"
"4412","1.3524","1.3524","1.3524"
"4413","1.3524","1.3524","1.3524"
"4414","1.4042","1.4042","1.4042"
"4415","1.4042","1.4042","1.4042"
"4416","1.5273","1.5273","1.5273"
"4417","1.5273","1.5273","1.5273"
"4418","1.6202","1.6202","1.6202"
"4419","1.6202","1.6202","1.6202"
"4420","1.7122","1.7122","1.7122"
"4421","1.7122","1.7122","1.7122"
"4422","1.5024","1.5024","1.5024"
"4423","1.5024","1.5024","1.5024"
"4424","1.6142","1.6142","1.6142"
"4425","1.6142","1.6142","1.6142"
"4426","1.5792","1.5792","1.5792"
"4427","1.5792","1.5792","1.5792"
"4428","1.4275","1.4275","1.4275"
"4429","1.4275","1.4275","1.4275"
"4430","1.6189","1.6189","1.6189"
"4431","1.6189","1.6189","1.6189"
"4432","1.4988","1.4988","1.4988"
"4433","1.4988","1.4988","1.4988"
"4434","1.5966","1.5966","1.5966"
"4435","1.5966","1.5966","1.5966"
"4436","1.3666","1.3666","1.3666"
"4437","1.3666","1.3666","1.3666"
"4438","1.6839","1.6839","1.6839"
"4439","1.6839","1.6839","1.6839"
"4440","1.6636","1.6636","1.6636"
"4441","1.6636","1.6636","1.6636"
"4442","1.4848","1.4848","1.4848"
"4443","1.4848","1.4848","1.4848"
"4444","1.7443","1.7443","1.7443"
"4445","1.7443","1.7443","1.7443"
"4446","1.3106","1.3106","1.3106"
"4447","1.3106","1.3106","1.3106"
"4448","1.6026","1.6026","1.6026"
"4449","1.6026","1.6026","1.6026"
"4450","1.6533","1.6533","1.6533"
"4451","1.6533","1.6533","1.6533"
"4452","1.345","1.345","1.345"
"4453","1.345","1.345","1.345"
"4454","1.548","1.548","1.548"
"4455","1.548","1.548","1.548"
"4456","1.5623","1.5623","1.5623"
"4457","1.5623","1.5623","1.5623"
"4458","1.5042","1.5042","1.5042"
"4459","1.5042","1.5042","1.5042"
"4460","1.4784","1.4784","1.4784"
"4461","1.4784","1.4784","1.4784"
"4462","1.6466","1.6466","1.6466"
"4463","1.6466","1.6466","1.6466"
"4464","1.6581","1.6581","1.6581"
"4465","1.6581","1.6581","1.6581"
"4466","1.4527","1.4527","1.4527"
"4467","1.4527","1.4527","1.4527"
"4468","1.432","1.432","1.432"
"4469","1.432","1.432","1.432"
"4470","1.2577","1.2577","1.2577"
"4471","1.2577","1.2577","1.2577"
"4472","1.5294","1.5294","1.5294"
"4473","1.5294","1.5294","1.5294"
"4474","1.552","1.552","1.552"
"4475","1.552","1.552","1.552"
"4476","1.66","1.66","1.66"
"4477","1.66","1.66","1.66"
"4478","1.6061","1.6061","1.6061"
"4479","1.6061","1.6061","1.6061"
"4480","1.503","1.503","1.503"
"4481","1.503","1.503","1.503"
"4482","1.382","1.382","1.382"
"4483","1.382","1.382","1.382"
"4484","1.7262","1.7262","1.7262"
"4485","1.7262","1.7262","1.7262"
"4486","1.4194","1.4194","1.4194"
"4487","1.4194","1.4194","1.4194"
"4488","1.4792","1.4792","1.4792"
"4489","1.4792","1.4792","1.4792"
"4490","1.5269","1.5269","1.5269"
"4491","1.5269","1.5269","1.5269"
"4492","1.426","1.426","1.426"
"4493","1.426","1.426","1.426"
"4494","1.4933","1.4933","1.4933"
"4495","1.4933","1.4933","1.4933"
"4496","1.5942","1.5942","1.5942"
"4497","1.5942","1.5942","1.5942"
"4498","1.6614","1.6614","1.6614"
"4499","1.6614","1.6614","1.6614"
"4500","1.3415","1.3415","1.3415"
"4501","1.3415","1.3415","1.3415"
"4502","1.5461","1.5461","1.5461"
"4503","1.5461","1.5461","1.5461"
"4504","1.626","1.626","1.626"
"4505","1.626","1.626","1.626"
"4506","1.4967","1.4967","1.4967"
"4507","1.4967","1.4967","1.4967"
"4508","1.4668","1.4668","1.4668"
"4509","1.4668","1.4668","1.4668"
"4510","1.5692","1.5692","1.5692"
"4511","1.5692","1.5692","1.5692"
"4512","1.4854","1.4854","1.4854"
"4513","1.4854","1.4854","1.4854"
"4514","1.4059","1.4059","1.4059"
"4515","1.4059","1.4059","1.4059"
"4516","1.4539","1.4539","1.4539"
"4517","1.4539","1.4539","1.4539"
"4518","1.7179","1.7179","1.7179"
"4519","1.7179","1.7179","1.7179"
"4520","1.4444","1.4444","1.4444"
"4521","1.4444","1.4444","1.4444"
"4522","1.6551","1.6551","1.6551"
"4523","1.6551","1.6551","1.6551"
"4524","1.6569","1.6569","1.6569"
"4525","1.6569","1.6569","1.6569"
"4526","1.4464","1.4464","1.4464"
"4527","1.4464","1.4464","1.4464"
"4528","1.5926","1.5926","1.5926"
"4529","1.5926","1.5926","1.5926"
"4530","1.4883","1.4883","1.4883"
"4531","1.4883","1.4883","1.4883"
"4532","1.2589","1.2589","1.2589"
"4533","1.2589","1.2589","1.2589"
"4534","1.5228","1.5228","1.5228"
"4535","1.5228","1.5228","1.5228"
"4536","1.5746","1.5746","1.5746"
"4537","1.5746","1.5746","1.5746"
"4538","1.6601","1.6601","1.6601"
"4539","1.6601","1.6601","1.6601"
"4540","1.4678","1.4678","1.4678"
"4541","1.4678","1.4678","1.4678"
"4542","1.3987","1.3987","1.3987"
"4543","1.3987","1.3987","1.3987"
"4544","1.4636","1.4636","1.4636"
"4545","1.4636","1.4636","1.4636"
"4546","1.6112","1.6112","1.6112"
"4547","1.6112","1.6112","1.6112"
"4548","1.4917","1.4917","1.4917"
"4549","1.4917","1.4917","1.4917"
"4550","1.713","1.713","1.713"
"4551","1.713","1.713","1.713"
"4552","1.4872","1.4872","1.4872"
"4553","1.4872","1.4872","1.4872"
"4554","1.5456","1.5456","1.5456"
"4555","1.5456","1.5456","1.5456"
"4556","1.6126","1.6126","1.6126"
"4557","1.6126","1.6126","1.6126"
"4558","1.7462","1.7462","1.7462"
"4559","1.7462","1.7462","1.7462"
"4560","1.4016","1.4016","1.4016"
"4561","1.4016","1.4016","1.4016"
"4562","1.7109","1.7109","1.7109"
"4563","1.7109","1.7109","1.7109"
"4564","1.6938","1.6938","1.6938"
"4565","1.6938","1.6938","1.6938"
"4566","1.4248","1.4248","1.4248"
"4567","1.4248","1.4248","1.4248"
"4568","1.4148","1.4148","1.4148"
"4569","1.4148","1.4148","1.4148"
"4570","1.7394","1.7394","1.7394"
"4571","1.7394","1.7394","1.7394"
"4572","1.6449","1.6449","1.6449"
"4573","1.6449","1.6449","1.6449"
"4574","1.4291","1.4291","1.4291"
"4575","1.4291","1.4291","1.4291"
"4576","1.5828","1.5828","1.5828"
"4577","1.5828","1.5828","1.5828"
"4578","1.5558","1.5558","1.5558"
"4579","1.5558","1.5558","1.5558"
"4580","1.5761","1.5761","1.5761"
"4581","1.5761","1.5761","1.5761"
"4582","1.5954","1.5954","1.5954"
"4583","1.5954","1.5954","1.5954"
"4584","1.5893","1.5893","1.5893"
"4585","1.5893","1.5893","1.5893"
"4586","1.5888","1.5888","1.5888"
"4587","1.5888","1.5888","1.5888"
"4588","1.4879","1.4879","1.4879"
"4589","1.4879","1.4879","1.4879"
"4590","1.4254","1.4254","1.4254"
"4591","1.4254","1.4254","1.4254"
"4592","1.3934","1.3934","1.3934"
"4593","1.3934","1.3934","1.3934"
"4594","1.4543","1.4543","1.4543"
"4595","1.4543","1.4543","1.4543"
"4596","1.5842","1.5842","1.5842"
"4597","1.5842","1.5842","1.5842"
"4598","1.5822","1.5822","1.5822"
"4599","1.5822","1.5822","1.5822"
"4600","1.523","1.523","1.523"
"4601","1.523","1.523","1.523"
"4602","1.4076","1.4076","1.4076"
"4603","1.4076","1.4076","1.4076"
"4604","1.6625","1.6625","1.6625"
"4605","1.6625","1.6625","1.6625"
"4606","1.6527","1.6527","1.6527"
"4607","1.6527","1.6527","1.6527"
"4608","1.2313","1.2313","1.2313"
"4609","1.2313","1.2313","1.2313"
"4610","1.4365","1.4365","1.4365"
"4611","1.4365","1.4365","1.4365"
"4612","1.8752","1.8752","1.8752"
"4613","1.8752","1.8752","1.8752"
"4614","1.4703","1.4703","1.4703"
"4615","1.4703","1.4703","1.4703"
"4616","1.387","1.387","1.387"
"4617","1.387","1.387","1.387"
"4618","1.6013","1.6013","1.6013"
"4619","1.6013","1.6013","1.6013"
"4620","1.5373","1.5373","1.5373"
"4621","1.5373","1.5373","1.5373"
"4622","1.7913","1.7913","1.7913"
"4623","1.7913","1.7913","1.7913"
"4624","1.5298","1.5298","1.5298"
"4625","1.5298","1.5298","1.5298"
"4626","1.4416","1.4416","1.4416"
"4627","1.4416","1.4416","1.4416"
"4628","1.4912","1.4912","1.4912"
"4629","1.4912","1.4912","1.4912"
"4630","1.4005","1.4005","1.4005"
"4631","1.4005","1.4005","1.4005"
"4632","1.4687","1.4687","1.4687"
"4633","1.4687","1.4687","1.4687"
"4634","1.3271","1.3271","1.3271"
"4635","1.3271","1.3271","1.3271"
"4636","1.4348","1.4348","1.4348"
"4637","1.4348","1.4348","1.4348"
"4638","1.7503","1.7503","1.7503"
"4639","1.7503","1.7503","1.7503"
"4640","1.4468","1.4468","1.4468"
"4641","1.4468","1.4468","1.4468"
"4642","1.451","1.451","1.451"
"4643","1.451","1.451","1.451"
"4644","1.6901","1.6901","1.6901"
"4645","1.6901","1.6901","1.6901"
"4646","1.572","1.572","1.572"
"4647","1.572","1.572","1.572"
"4648","1.6027","1.6027","1.6027"
"4649","1.6027","1.6027","1.6027"
"4650","1.6278","1.6278","1.6278"
"4651","1.6278","1.6278","1.6278"
"4652","1.4759","1.4759","1.4759"
"4653","1.4759","1.4759","1.4759"
"4654","1.4708","1.4708","1.4708"
"4655","1.4708","1.4708","1.4708"
"4656","1.2798","1.2798","1.2798"
"4657","1.2798","1.2798","1.2798"
"4658","1.6063","1.6063","1.6063"
"4659","1.6063","1.6063","1.6063"
"4660","1.2302","1.2302","1.2302"
"4661","1.2302","1.2302","1.2302"
"4662","1.493","1.493","1.493"
"4663","1.493","1.493","1.493"
"4664","1.3819","1.3819","1.3819"
"4665","1.3819","1.3819","1.3819"
"4666","1.7374","1.7374","1.7374"
"4667","1.7374","1.7374","1.7374"
"4668","1.7249","1.7249","1.7249"
"4669","1.7249","1.7249","1.7249"
"4670","1.5335","1.5335","1.5335"
"4671","1.5335","1.5335","1.5335"
"4672","1.4311","1.4311","1.4311"
"4673","1.4311","1.4311","1.4311"
"4674","1.4066","1.4066","1.4066"
"4675","1.4066","1.4066","1.4066"
"4676","1.4952","1.4952","1.4952"
"4677","1.4952","1.4952","1.4952"
"4678","1.7121","1.7121","1.7121"
"4679","1.7121","1.7121","1.7121"
"4680","1.5158","1.5158","1.5158"
"4681","1.5158","1.5158","1.5158"
"4682","1.4234","1.4234","1.4234"
"4683","1.4234","1.4234","1.4234"
"4684","1.5357","1.5357","1.5357"
"4685","1.5357","1.5357","1.5357"
"4686","1.6815","1.6815","1.6815"
"4687","1.6815","1.6815","1.6815"
"4688","1.5153","1.5153","1.5153"
"4689","1.5153","1.5153","1.5153"
"4690","1.4093","1.4093","1.4093"
"4691","1.4093","1.4093","1.4093"
"4692","1.4462","1.4462","1.4462"
"4693","1.4462","1.4462","1.4462"
"4694","1.3001","1.3001","1.3001"
"4695","1.3001","1.3001","1.3001"
"4696","1.5589","1.5589","1.5589"
"4697","1.5589","1.5589","1.5589"
"4698","1.6434","1.6434","1.6434"
"4699","1.6434","1.6434","1.6434"
"4700","1.7416","1.7416","1.7416"
"4701","1.7416","1.7416","1.7416"
"4702","1.4441","1.4441","1.4441"
"4703","1.4441","1.4441","1.4441"
"4704","1.7334","1.7334","1.7334"
"4705","1.7334","1.7334","1.7334"
"4706","1.2792","1.2792","1.2792"
"4707","1.2792","1.2792","1.2792"
"4708","1.356","1.356","1.356"
"4709","1.356","1.356","1.356"
