"Step","clean-durian-2 - train/loss","clean-durian-2 - train/loss__MIN","clean-durian-2 - train/loss__MAX"
"4293","1.377","1.377","1.377"
"4294","1.2803","1.2803","1.2803"
"4295","1.2803","1.2803","1.2803"
"4296","1.2558","1.2558","1.2558"
"4297","1.2558","1.2558","1.2558"
"4298","1.5881","1.5881","1.5881"
"4299","1.5881","1.5881","1.5881"
"4300","1.8631","1.8631","1.8631"
"4301","1.8631","1.8631","1.8631"
"4302","1.8625","1.8625","1.8625"
"4303","1.8625","1.8625","1.8625"
"4304","1.5369","1.5369","1.5369"
"4305","1.5369","1.5369","1.5369"
"4306","1.6772","1.6772","1.6772"
"4307","1.6772","1.6772","1.6772"
"4308","1.4742","1.4742","1.4742"
"4309","1.4742","1.4742","1.4742"
"4310","1.7221","1.7221","1.7221"
"4311","1.7221","1.7221","1.7221"
"4312","1.4364","1.4364","1.4364"
"4313","1.4364","1.4364","1.4364"
"4314","1.3997","1.3997","1.3997"
"4315","1.3997","1.3997","1.3997"
"4316","1.6876","1.6876","1.6876"
"4317","1.6876","1.6876","1.6876"
"4318","1.3658","1.3658","1.3658"
"4319","1.3658","1.3658","1.3658"
"4320","1.526","1.526","1.526"
"4321","1.526","1.526","1.526"
"4322","1.523","1.523","1.523"
"4323","1.523","1.523","1.523"
"4324","1.3341","1.3341","1.3341"
"4325","1.3341","1.3341","1.3341"
"4326","1.2267","1.2267","1.2267"
"4327","1.2267","1.2267","1.2267"
"4328","1.6563","1.6563","1.6563"
"4329","1.6563","1.6563","1.6563"
"4330","1.601","1.601","1.601"
"4331","1.601","1.601","1.601"
"4332","1.552","1.552","1.552"
"4333","1.552","1.552","1.552"
"4334","1.3783","1.3783","1.3783"
"4335","1.3783","1.3783","1.3783"
"4336","1.4752","1.4752","1.4752"
"4337","1.4752","1.4752","1.4752"
"4338","1.7155","1.7155","1.7155"
"4339","1.7155","1.7155","1.7155"
"4340","1.51","1.51","1.51"
"4341","1.51","1.51","1.51"
"4342","1.5056","1.5056","1.5056"
"4343","1.5056","1.5056","1.5056"
"4344","1.4657","1.4657","1.4657"
"4345","1.4657","1.4657","1.4657"
"4346","1.5722","1.5722","1.5722"
"4347","1.5722","1.5722","1.5722"
"4348","1.6343","1.6343","1.6343"
"4349","1.6343","1.6343","1.6343"
"4350","1.381","1.381","1.381"
"4351","1.381","1.381","1.381"
"4352","1.6698","1.6698","1.6698"
"4353","1.6698","1.6698","1.6698"
"4354","1.5838","1.5838","1.5838"
"4355","1.5838","1.5838","1.5838"
"4356","1.4758","1.4758","1.4758"
"4357","1.4758","1.4758","1.4758"
"4358","1.1917","1.1917","1.1917"
"4359","1.1917","1.1917","1.1917"
"4360","1.5157","1.5157","1.5157"
"4361","1.5157","1.5157","1.5157"
"4362","1.6341","1.6341","1.6341"
"4363","1.6341","1.6341","1.6341"
"4364","1.6555","1.6555","1.6555"
"4365","1.6555","1.6555","1.6555"
"4366","1.5041","1.5041","1.5041"
"4367","1.5041","1.5041","1.5041"
"4368","1.5053","1.5053","1.5053"
"4369","1.5053","1.5053","1.5053"
"4370","1.6592","1.6592","1.6592"
"4371","1.6592","1.6592","1.6592"
"4372","1.3589","1.3589","1.3589"
"4373","1.3589","1.3589","1.3589"
"4374","1.5289","1.5289","1.5289"
"4375","1.5289","1.5289","1.5289"
"4376","1.439","1.439","1.439"
"4377","1.439","1.439","1.439"
"4378","1.4079","1.4079","1.4079"
"4379","1.4079","1.4079","1.4079"
"4380","1.5861","1.5861","1.5861"
"4381","1.5861","1.5861","1.5861"
"4382","1.6423","1.6423","1.6423"
"4383","1.6423","1.6423","1.6423"
"4384","1.4503","1.4503","1.4503"
"4385","1.4503","1.4503","1.4503"
"4386","1.6732","1.6732","1.6732"
"4387","1.6732","1.6732","1.6732"
"4388","1.4982","1.4982","1.4982"
"4389","1.4982","1.4982","1.4982"
"4390","1.7736","1.7736","1.7736"
"4391","1.7736","1.7736","1.7736"
"4392","1.6025","1.6025","1.6025"
"4393","1.6025","1.6025","1.6025"
"4394","1.658","1.658","1.658"
"4395","1.658","1.658","1.658"
"4396","1.5778","1.5778","1.5778"
"4397","1.5778","1.5778","1.5778"
"4398","1.4507","1.4507","1.4507"
"4399","1.4507","1.4507","1.4507"
"4400","1.5216","1.5216","1.5216"
"4401","1.5216","1.5216","1.5216"
"4402","1.3987","1.3987","1.3987"
"4403","1.3987","1.3987","1.3987"
"4404","1.5808","1.5808","1.5808"
"4405","1.5808","1.5808","1.5808"
"4406","1.3376","1.3376","1.3376"
"4407","1.3376","1.3376","1.3376"
"4408","1.6405","1.6405","1.6405"
"4409","1.6405","1.6405","1.6405"
"4410","1.6346","1.6346","1.6346"
"4411","1.6346","1.6346","1.6346"
"4412","1.4018","1.4018","1.4018"
"4413","1.4018","1.4018","1.4018"
"4414","1.528","1.528","1.528"
"4415","1.528","1.528","1.528"
"4416","1.6575","1.6575","1.6575"
"4417","1.6575","1.6575","1.6575"
"4418","1.642","1.642","1.642"
"4419","1.642","1.642","1.642"
"4420","1.708","1.708","1.708"
"4421","1.708","1.708","1.708"
"4422","1.5853","1.5853","1.5853"
"4423","1.5853","1.5853","1.5853"
"4424","1.7978","1.7978","1.7978"
"4425","1.7978","1.7978","1.7978"
"4426","1.6239","1.6239","1.6239"
"4427","1.6239","1.6239","1.6239"
"4428","1.6044","1.6044","1.6044"
"4429","1.6044","1.6044","1.6044"
"4430","1.6009","1.6009","1.6009"
"4431","1.6009","1.6009","1.6009"
"4432","1.5092","1.5092","1.5092"
"4433","1.5092","1.5092","1.5092"
"4434","1.5804","1.5804","1.5804"
"4435","1.5804","1.5804","1.5804"
"4436","1.3709","1.3709","1.3709"
"4437","1.3709","1.3709","1.3709"
"4438","1.6687","1.6687","1.6687"
"4439","1.6687","1.6687","1.6687"
"4440","1.8206","1.8206","1.8206"
"4441","1.8206","1.8206","1.8206"
"4442","1.5976","1.5976","1.5976"
"4443","1.5976","1.5976","1.5976"
"4444","1.6844","1.6844","1.6844"
"4445","1.6844","1.6844","1.6844"
"4446","1.4018","1.4018","1.4018"
"4447","1.4018","1.4018","1.4018"
"4448","1.7028","1.7028","1.7028"
"4449","1.7028","1.7028","1.7028"
"4450","1.7937","1.7937","1.7937"
"4451","1.7937","1.7937","1.7937"
"4452","1.4192","1.4192","1.4192"
"4453","1.4192","1.4192","1.4192"
"4454","1.6561","1.6561","1.6561"
"4455","1.6561","1.6561","1.6561"
"4456","1.7449","1.7449","1.7449"
"4457","1.7449","1.7449","1.7449"
"4458","1.568","1.568","1.568"
"4459","1.568","1.568","1.568"
"4460","1.5564","1.5564","1.5564"
"4461","1.5564","1.5564","1.5564"
"4462","1.7067","1.7067","1.7067"
"4463","1.7067","1.7067","1.7067"
"4464","1.5809","1.5809","1.5809"
"4465","1.5809","1.5809","1.5809"
"4466","1.4038","1.4038","1.4038"
"4467","1.4038","1.4038","1.4038"
"4468","1.5289","1.5289","1.5289"
"4469","1.5289","1.5289","1.5289"
"4470","1.3641","1.3641","1.3641"
"4471","1.3641","1.3641","1.3641"
"4472","1.4902","1.4902","1.4902"
"4473","1.4902","1.4902","1.4902"
"4474","1.5386","1.5386","1.5386"
"4475","1.5386","1.5386","1.5386"
"4476","1.6443","1.6443","1.6443"
"4477","1.6443","1.6443","1.6443"
"4478","1.7179","1.7179","1.7179"
"4479","1.7179","1.7179","1.7179"
"4480","1.6259","1.6259","1.6259"
"4481","1.6259","1.6259","1.6259"
"4482","1.5255","1.5255","1.5255"
"4483","1.5255","1.5255","1.5255"
"4484","1.8985","1.8985","1.8985"
"4485","1.8985","1.8985","1.8985"
"4486","1.5528","1.5528","1.5528"
"4487","1.5528","1.5528","1.5528"
"4488","1.4858","1.4858","1.4858"
"4489","1.4858","1.4858","1.4858"
"4490","1.5514","1.5514","1.5514"
"4491","1.5514","1.5514","1.5514"
"4492","1.4233","1.4233","1.4233"
"4493","1.4233","1.4233","1.4233"
"4494","1.4752","1.4752","1.4752"
"4495","1.4752","1.4752","1.4752"
"4496","1.5449","1.5449","1.5449"
"4497","1.5449","1.5449","1.5449"
"4498","1.645","1.645","1.645"
"4499","1.645","1.645","1.645"
"4500","1.4219","1.4219","1.4219"
"4501","1.4219","1.4219","1.4219"
"4502","1.5382","1.5382","1.5382"
"4503","1.5382","1.5382","1.5382"
"4504","1.5619","1.5619","1.5619"
"4505","1.5619","1.5619","1.5619"
"4506","1.4827","1.4827","1.4827"
"4507","1.4827","1.4827","1.4827"
"4508","1.485","1.485","1.485"
"4509","1.485","1.485","1.485"
"4510","1.5102","1.5102","1.5102"
"4511","1.5102","1.5102","1.5102"
"4512","1.6059","1.6059","1.6059"
"4513","1.6059","1.6059","1.6059"
"4514","1.4037","1.4037","1.4037"
"4515","1.4037","1.4037","1.4037"
"4516","1.6067","1.6067","1.6067"
"4517","1.6067","1.6067","1.6067"
"4518","1.6915","1.6915","1.6915"
"4519","1.6915","1.6915","1.6915"
"4520","1.4447","1.4447","1.4447"
"4521","1.4447","1.4447","1.4447"
"4522","1.6447","1.6447","1.6447"
"4523","1.6447","1.6447","1.6447"
"4524","1.7351","1.7351","1.7351"
"4525","1.7351","1.7351","1.7351"
"4526","1.5877","1.5877","1.5877"
"4527","1.5877","1.5877","1.5877"
"4528","1.5413","1.5413","1.5413"
"4529","1.5413","1.5413","1.5413"
"4530","1.5164","1.5164","1.5164"
"4531","1.5164","1.5164","1.5164"
"4532","1.3482","1.3482","1.3482"
"4533","1.3482","1.3482","1.3482"
"4534","1.5102","1.5102","1.5102"
"4535","1.5102","1.5102","1.5102"
"4536","1.6404","1.6404","1.6404"
"4537","1.6404","1.6404","1.6404"
"4538","1.6096","1.6096","1.6096"
"4539","1.6096","1.6096","1.6096"
"4540","1.6642","1.6642","1.6642"
"4541","1.6642","1.6642","1.6642"
"4542","1.3739","1.3739","1.3739"
"4543","1.3739","1.3739","1.3739"
"4544","1.4793","1.4793","1.4793"
"4545","1.4793","1.4793","1.4793"
"4546","1.527","1.527","1.527"
"4547","1.527","1.527","1.527"
"4548","1.5506","1.5506","1.5506"
"4549","1.5506","1.5506","1.5506"
"4550","1.7558","1.7558","1.7558"
"4551","1.7558","1.7558","1.7558"
"4552","1.6717","1.6717","1.6717"
"4553","1.6717","1.6717","1.6717"
"4554","1.5692","1.5692","1.5692"
"4555","1.5692","1.5692","1.5692"
"4556","1.7691","1.7691","1.7691"
"4557","1.7691","1.7691","1.7691"
"4558","1.7553","1.7553","1.7553"
"4559","1.7553","1.7553","1.7553"
"4560","1.4341","1.4341","1.4341"
"4561","1.4341","1.4341","1.4341"
"4562","1.6708","1.6708","1.6708"
"4563","1.6708","1.6708","1.6708"
"4564","1.7942","1.7942","1.7942"
"4565","1.7942","1.7942","1.7942"
"4566","1.4174","1.4174","1.4174"
"4567","1.4174","1.4174","1.4174"
"4568","1.4117","1.4117","1.4117"
"4569","1.4117","1.4117","1.4117"
"4570","1.6581","1.6581","1.6581"
"4571","1.6581","1.6581","1.6581"
"4572","1.7217","1.7217","1.7217"
"4573","1.7217","1.7217","1.7217"
"4574","1.5321","1.5321","1.5321"
"4575","1.5321","1.5321","1.5321"
"4576","1.6219","1.6219","1.6219"
"4577","1.6219","1.6219","1.6219"
"4578","1.6568","1.6568","1.6568"
"4579","1.6568","1.6568","1.6568"
"4580","1.6455","1.6455","1.6455"
"4581","1.6455","1.6455","1.6455"
"4582","1.583","1.583","1.583"
"4583","1.583","1.583","1.583"
"4584","1.7149","1.7149","1.7149"
"4585","1.7149","1.7149","1.7149"
"4586","1.6469","1.6469","1.6469"
"4587","1.6469","1.6469","1.6469"
"4588","1.547","1.547","1.547"
"4589","1.547","1.547","1.547"
"4590","1.4968","1.4968","1.4968"
"4591","1.4968","1.4968","1.4968"
"4592","1.4565","1.4565","1.4565"
"4593","1.4565","1.4565","1.4565"
"4594","1.3822","1.3822","1.3822"
"4595","1.3822","1.3822","1.3822"
"4596","1.6351","1.6351","1.6351"
"4597","1.6351","1.6351","1.6351"
"4598","1.5652","1.5652","1.5652"
"4599","1.5652","1.5652","1.5652"
"4600","1.4875","1.4875","1.4875"
"4601","1.4875","1.4875","1.4875"
"4602","1.4051","1.4051","1.4051"
"4603","1.4051","1.4051","1.4051"
"4604","1.7401","1.7401","1.7401"
"4605","1.7401","1.7401","1.7401"
"4606","1.6183","1.6183","1.6183"
"4607","1.6183","1.6183","1.6183"
"4608","1.244","1.244","1.244"
"4609","1.244","1.244","1.244"
"4610","1.4899","1.4899","1.4899"
"4611","1.4899","1.4899","1.4899"
"4612","1.8118","1.8118","1.8118"
"4613","1.8118","1.8118","1.8118"
"4614","1.5015","1.5015","1.5015"
"4615","1.5015","1.5015","1.5015"
"4616","1.3942","1.3942","1.3942"
"4617","1.3942","1.3942","1.3942"
"4618","1.6686","1.6686","1.6686"
"4619","1.6686","1.6686","1.6686"
"4620","1.6397","1.6397","1.6397"
"4621","1.6397","1.6397","1.6397"
"4622","1.729","1.729","1.729"
"4623","1.729","1.729","1.729"
"4624","1.4353","1.4353","1.4353"
"4625","1.4353","1.4353","1.4353"
"4626","1.5192","1.5192","1.5192"
"4627","1.5192","1.5192","1.5192"
"4628","1.4736","1.4736","1.4736"
"4629","1.4736","1.4736","1.4736"
"4630","1.4401","1.4401","1.4401"
"4631","1.4401","1.4401","1.4401"
"4632","1.4873","1.4873","1.4873"
"4633","1.4873","1.4873","1.4873"
"4634","1.3067","1.3067","1.3067"
"4635","1.3067","1.3067","1.3067"
"4636","1.5295","1.5295","1.5295"
"4637","1.5295","1.5295","1.5295"
"4638","1.6218","1.6218","1.6218"
"4639","1.6218","1.6218","1.6218"
"4640","1.6377","1.6377","1.6377"
"4641","1.6377","1.6377","1.6377"
"4642","1.4577","1.4577","1.4577"
"4643","1.4577","1.4577","1.4577"
"4644","1.7829","1.7829","1.7829"
"4645","1.7829","1.7829","1.7829"
"4646","1.6406","1.6406","1.6406"
"4647","1.6406","1.6406","1.6406"
"4648","1.6924","1.6924","1.6924"
"4649","1.6924","1.6924","1.6924"
"4650","1.7329","1.7329","1.7329"
"4651","1.7329","1.7329","1.7329"
"4652","1.4225","1.4225","1.4225"
"4653","1.4225","1.4225","1.4225"
"4654","1.5564","1.5564","1.5564"
"4655","1.5564","1.5564","1.5564"
"4656","1.3192","1.3192","1.3192"
"4657","1.3192","1.3192","1.3192"
"4658","1.6498","1.6498","1.6498"
"4659","1.6498","1.6498","1.6498"
"4660","1.3007","1.3007","1.3007"
"4661","1.3007","1.3007","1.3007"
"4662","1.4663","1.4663","1.4663"
"4663","1.4663","1.4663","1.4663"
"4664","1.3405","1.3405","1.3405"
"4665","1.3405","1.3405","1.3405"
"4666","1.8123","1.8123","1.8123"
"4667","1.8123","1.8123","1.8123"
"4668","1.7541","1.7541","1.7541"
"4669","1.7541","1.7541","1.7541"
"4670","1.451","1.451","1.451"
"4671","1.451","1.451","1.451"
"4672","1.3866","1.3866","1.3866"
"4673","1.3866","1.3866","1.3866"
"4674","1.5338","1.5338","1.5338"
"4675","1.5338","1.5338","1.5338"
"4676","1.5044","1.5044","1.5044"
"4677","1.5044","1.5044","1.5044"
"4678","1.7606","1.7606","1.7606"
"4679","1.7606","1.7606","1.7606"
"4680","1.5779","1.5779","1.5779"
"4681","1.5779","1.5779","1.5779"
"4682","1.3784","1.3784","1.3784"
"4683","1.3784","1.3784","1.3784"
"4684","1.5146","1.5146","1.5146"
"4685","1.5146","1.5146","1.5146"
"4686","1.7398","1.7398","1.7398"
"4687","1.7398","1.7398","1.7398"
"4688","1.6105","1.6105","1.6105"
"4689","1.6105","1.6105","1.6105"
"4690","1.5658","1.5658","1.5658"
"4691","1.5658","1.5658","1.5658"
"4692","1.4697","1.4697","1.4697"
"4693","1.4697","1.4697","1.4697"
"4694","1.399","1.399","1.399"
"4695","1.399","1.399","1.399"
"4696","1.5564","1.5564","1.5564"
"4697","1.5564","1.5564","1.5564"
"4698","1.6803","1.6803","1.6803"
"4699","1.6803","1.6803","1.6803"
"4700","1.7655","1.7655","1.7655"
"4701","1.7655","1.7655","1.7655"
"4702","1.546","1.546","1.546"
"4703","1.546","1.546","1.546"
"4704","1.7138","1.7138","1.7138"
"4705","1.7138","1.7138","1.7138"
"4706","1.3238","1.3238","1.3238"
"4707","1.3238","1.3238","1.3238"
"4708","1.4654","1.4654","1.4654"
"4709","1.4654","1.4654","1.4654"
