"Step","clear-eon-65 - train/loss","clear-eon-65 - train/loss__MIN","clear-eon-65 - train/loss__MAX"
"4296","1.5668","1.5668","1.5668"
"4297","1.5668","1.5668","1.5668"
"4298","1.7703","1.7703","1.7703"
"4299","1.7703","1.7703","1.7703"
"4300","2.1294","2.1294","2.1294"
"4301","2.1294","2.1294","2.1294"
"4302","2.036","2.036","2.036"
"4303","2.036","2.036","2.036"
"4304","1.7672","1.7672","1.7672"
"4305","1.7672","1.7672","1.7672"
"4306","1.8757","1.8757","1.8757"
"4307","1.8757","1.8757","1.8757"
"4308","1.6759","1.6759","1.6759"
"4309","1.6759","1.6759","1.6759"
"4310","1.9891","1.9891","1.9891"
"4311","1.9891","1.9891","1.9891"
"4312","1.6909","1.6909","1.6909"
"4313","1.6909","1.6909","1.6909"
"4314","1.507","1.507","1.507"
"4315","1.507","1.507","1.507"
"4316","1.9358","1.9358","1.9358"
"4317","1.9358","1.9358","1.9358"
"4318","1.5814","1.5814","1.5814"
"4319","1.5814","1.5814","1.5814"
"4320","1.671","1.671","1.671"
"4321","1.671","1.671","1.671"
"4322","1.81","1.81","1.81"
"4323","1.81","1.81","1.81"
"4324","1.6041","1.6041","1.6041"
"4325","1.6041","1.6041","1.6041"
"4326","1.4152","1.4152","1.4152"
"4327","1.4152","1.4152","1.4152"
"4328","1.8194","1.8194","1.8194"
"4329","1.8194","1.8194","1.8194"
"4330","1.7203","1.7203","1.7203"
"4331","1.7203","1.7203","1.7203"
"4332","1.8641","1.8641","1.8641"
"4333","1.8641","1.8641","1.8641"
"4334","1.474","1.474","1.474"
"4335","1.474","1.474","1.474"
"4336","1.6968","1.6968","1.6968"
"4337","1.6968","1.6968","1.6968"
"4338","1.9743","1.9743","1.9743"
"4339","1.9743","1.9743","1.9743"
"4340","1.7787","1.7787","1.7787"
"4341","1.7787","1.7787","1.7787"
"4342","1.8693","1.8693","1.8693"
"4343","1.8693","1.8693","1.8693"
"4344","1.7593","1.7593","1.7593"
"4345","1.7593","1.7593","1.7593"
"4346","1.7824","1.7824","1.7824"
"4347","1.7824","1.7824","1.7824"
"4348","1.817","1.817","1.817"
"4349","1.817","1.817","1.817"
"4350","1.5707","1.5707","1.5707"
"4351","1.5707","1.5707","1.5707"
"4352","1.9801","1.9801","1.9801"
"4353","1.9801","1.9801","1.9801"
"4354","1.7637","1.7637","1.7637"
"4355","1.7637","1.7637","1.7637"
"4356","1.7319","1.7319","1.7319"
"4357","1.7319","1.7319","1.7319"
"4358","1.4886","1.4886","1.4886"
"4359","1.4886","1.4886","1.4886"
"4360","1.8448","1.8448","1.8448"
"4361","1.8448","1.8448","1.8448"
"4362","1.9084","1.9084","1.9084"
"4363","1.9084","1.9084","1.9084"
"4364","1.9963","1.9963","1.9963"
"4365","1.9963","1.9963","1.9963"
"4366","1.7537","1.7537","1.7537"
"4367","1.7537","1.7537","1.7537"
"4368","1.7156","1.7156","1.7156"
"4369","1.7156","1.7156","1.7156"
"4370","1.8611","1.8611","1.8611"
"4371","1.8611","1.8611","1.8611"
"4372","1.5607","1.5607","1.5607"
"4373","1.5607","1.5607","1.5607"
"4374","1.7499","1.7499","1.7499"
"4375","1.7499","1.7499","1.7499"
"4376","1.6691","1.6691","1.6691"
"4377","1.6691","1.6691","1.6691"
"4378","1.6227","1.6227","1.6227"
"4379","1.6227","1.6227","1.6227"
"4380","1.9359","1.9359","1.9359"
"4381","1.9359","1.9359","1.9359"
"4382","1.9448","1.9448","1.9448"
"4383","1.9448","1.9448","1.9448"
"4384","1.7047","1.7047","1.7047"
"4385","1.7047","1.7047","1.7047"
"4386","1.8759","1.8759","1.8759"
"4387","1.8759","1.8759","1.8759"
"4388","1.8209","1.8209","1.8209"
"4389","1.8209","1.8209","1.8209"
"4390","2.0034","2.0034","2.0034"
"4391","2.0034","2.0034","2.0034"
"4392","1.7236","1.7236","1.7236"
"4393","1.7236","1.7236","1.7236"
"4394","1.8993","1.8993","1.8993"
"4395","1.8993","1.8993","1.8993"
"4396","1.8748","1.8748","1.8748"
"4397","1.8748","1.8748","1.8748"
"4398","1.8106","1.8106","1.8106"
"4399","1.8106","1.8106","1.8106"
"4400","1.7638","1.7638","1.7638"
"4401","1.7638","1.7638","1.7638"
"4402","1.683","1.683","1.683"
"4403","1.683","1.683","1.683"
"4404","1.919","1.919","1.919"
"4405","1.919","1.919","1.919"
"4406","1.7146","1.7146","1.7146"
"4407","1.7146","1.7146","1.7146"
"4408","1.8019","1.8019","1.8019"
"4409","1.8019","1.8019","1.8019"
"4410","1.9674","1.9674","1.9674"
"4411","1.9674","1.9674","1.9674"
"4412","1.5373","1.5373","1.5373"
"4413","1.5373","1.5373","1.5373"
"4414","1.7942","1.7942","1.7942"
"4415","1.7942","1.7942","1.7942"
"4416","1.7944","1.7944","1.7944"
"4417","1.7944","1.7944","1.7944"
"4418","1.9672","1.9672","1.9672"
"4419","1.9672","1.9672","1.9672"
"4420","1.9266","1.9266","1.9266"
"4421","1.9266","1.9266","1.9266"
"4422","1.7642","1.7642","1.7642"
"4423","1.7642","1.7642","1.7642"
"4424","2.0109","2.0109","2.0109"
"4425","2.0109","2.0109","2.0109"
"4426","1.8114","1.8114","1.8114"
"4427","1.8114","1.8114","1.8114"
"4428","1.8339","1.8339","1.8339"
"4429","1.8339","1.8339","1.8339"
"4430","1.8131","1.8131","1.8131"
"4431","1.8131","1.8131","1.8131"
"4432","1.7178","1.7178","1.7178"
"4433","1.7178","1.7178","1.7178"
"4434","1.8077","1.8077","1.8077"
"4435","1.8077","1.8077","1.8077"
"4436","1.6622","1.6622","1.6622"
"4437","1.6622","1.6622","1.6622"
"4438","1.7749","1.7749","1.7749"
"4439","1.7749","1.7749","1.7749"
"4440","1.9846","1.9846","1.9846"
"4441","1.9846","1.9846","1.9846"
"4442","1.8562","1.8562","1.8562"
"4443","1.8562","1.8562","1.8562"
"4444","2.0139","2.0139","2.0139"
"4445","2.0139","2.0139","2.0139"
"4446","1.6583","1.6583","1.6583"
"4447","1.6583","1.6583","1.6583"
"4448","1.9889","1.9889","1.9889"
"4449","1.9889","1.9889","1.9889"
"4450","1.8893","1.8893","1.8893"
"4451","1.8893","1.8893","1.8893"
"4452","1.5709","1.5709","1.5709"
"4453","1.5709","1.5709","1.5709"
"4454","1.8136","1.8136","1.8136"
"4455","1.8136","1.8136","1.8136"
"4456","1.9866","1.9866","1.9866"
"4457","1.9866","1.9866","1.9866"
"4458","1.7852","1.7852","1.7852"
"4459","1.7852","1.7852","1.7852"
"4460","1.7483","1.7483","1.7483"
"4461","1.7483","1.7483","1.7483"
"4462","1.8926","1.8926","1.8926"
"4463","1.8926","1.8926","1.8926"
"4464","1.9121","1.9121","1.9121"
"4465","1.9121","1.9121","1.9121"
"4466","1.6375","1.6375","1.6375"
"4467","1.6375","1.6375","1.6375"
"4468","1.7743","1.7743","1.7743"
"4469","1.7743","1.7743","1.7743"
"4470","1.65","1.65","1.65"
"4471","1.65","1.65","1.65"
"4472","1.8338","1.8338","1.8338"
"4473","1.8338","1.8338","1.8338"
"4474","1.8133","1.8133","1.8133"
"4475","1.8133","1.8133","1.8133"
"4476","1.8604","1.8604","1.8604"
"4477","1.8604","1.8604","1.8604"
"4478","2.0316","2.0316","2.0316"
"4479","2.0316","2.0316","2.0316"
"4480","1.9123","1.9123","1.9123"
"4481","1.9123","1.9123","1.9123"
"4482","1.7394","1.7394","1.7394"
"4483","1.7394","1.7394","1.7394"
"4484","2.1093","2.1093","2.1093"
"4485","2.1093","2.1093","2.1093"
"4486","1.8271","1.8271","1.8271"
"4487","1.8271","1.8271","1.8271"
"4488","1.7499","1.7499","1.7499"
"4489","1.7499","1.7499","1.7499"
"4490","1.833","1.833","1.833"
"4491","1.833","1.833","1.833"
"4492","1.6734","1.6734","1.6734"
"4493","1.6734","1.6734","1.6734"
"4494","1.7011","1.7011","1.7011"
"4495","1.7011","1.7011","1.7011"
"4496","1.8636","1.8636","1.8636"
"4497","1.8636","1.8636","1.8636"
"4498","1.827","1.827","1.827"
"4499","1.827","1.827","1.827"
"4500","1.5929","1.5929","1.5929"
"4501","1.5929","1.5929","1.5929"
"4502","1.8962","1.8962","1.8962"
"4503","1.8962","1.8962","1.8962"
"4504","1.8263","1.8263","1.8263"
"4505","1.8263","1.8263","1.8263"
"4506","1.8887","1.8887","1.8887"
"4507","1.8887","1.8887","1.8887"
"4508","1.7627","1.7627","1.7627"
"4509","1.7627","1.7627","1.7627"
"4510","1.8375","1.8375","1.8375"
"4511","1.8375","1.8375","1.8375"
"4512","1.9595","1.9595","1.9595"
"4513","1.9595","1.9595","1.9595"
"4514","1.62","1.62","1.62"
"4515","1.62","1.62","1.62"
"4516","1.8144","1.8144","1.8144"
"4517","1.8144","1.8144","1.8144"
"4518","2.0028","2.0028","2.0028"
"4519","2.0028","2.0028","2.0028"
"4520","1.7115","1.7115","1.7115"
"4521","1.7115","1.7115","1.7115"
"4522","1.9267","1.9267","1.9267"
"4523","1.9267","1.9267","1.9267"
"4524","1.8823","1.8823","1.8823"
"4525","1.8823","1.8823","1.8823"
"4526","1.7942","1.7942","1.7942"
"4527","1.7942","1.7942","1.7942"
"4528","1.8406","1.8406","1.8406"
"4529","1.8406","1.8406","1.8406"
"4530","1.8155","1.8155","1.8155"
"4531","1.8155","1.8155","1.8155"
"4532","1.5612","1.5612","1.5612"
"4533","1.5612","1.5612","1.5612"
"4534","1.7213","1.7213","1.7213"
"4535","1.7213","1.7213","1.7213"
"4536","1.997","1.997","1.997"
"4537","1.997","1.997","1.997"
"4538","2.0231","2.0231","2.0231"
"4539","2.0231","2.0231","2.0231"
"4540","1.8561","1.8561","1.8561"
"4541","1.8561","1.8561","1.8561"
"4542","1.6293","1.6293","1.6293"
"4543","1.6293","1.6293","1.6293"
"4544","1.7446","1.7446","1.7446"
"4545","1.7446","1.7446","1.7446"
"4546","1.8459","1.8459","1.8459"
"4547","1.8459","1.8459","1.8459"
"4548","1.7555","1.7555","1.7555"
"4549","1.7555","1.7555","1.7555"
"4550","1.9271","1.9271","1.9271"
"4551","1.9271","1.9271","1.9271"
"4552","1.9467","1.9467","1.9467"
"4553","1.9467","1.9467","1.9467"
"4554","1.8035","1.8035","1.8035"
"4555","1.8035","1.8035","1.8035"
"4556","2.0381","2.0381","2.0381"
"4557","2.0381","2.0381","2.0381"
"4558","1.9696","1.9696","1.9696"
"4559","1.9696","1.9696","1.9696"
"4560","1.6571","1.6571","1.6571"
"4561","1.6571","1.6571","1.6571"
"4562","1.9098","1.9098","1.9098"
"4563","1.9098","1.9098","1.9098"
"4564","1.9269","1.9269","1.9269"
"4565","1.9269","1.9269","1.9269"
"4566","1.7105","1.7105","1.7105"
"4567","1.7105","1.7105","1.7105"
"4568","1.6749","1.6749","1.6749"
"4569","1.6749","1.6749","1.6749"
"4570","1.949","1.949","1.949"
"4571","1.949","1.949","1.949"
"4572","1.9412","1.9412","1.9412"
"4573","1.9412","1.9412","1.9412"
"4574","1.7664","1.7664","1.7664"
"4575","1.7664","1.7664","1.7664"
"4576","1.7995","1.7995","1.7995"
"4577","1.7995","1.7995","1.7995"
"4578","1.9232","1.9232","1.9232"
"4579","1.9232","1.9232","1.9232"
"4580","1.8429","1.8429","1.8429"
"4581","1.8429","1.8429","1.8429"
"4582","1.8156","1.8156","1.8156"
"4583","1.8156","1.8156","1.8156"
"4584","1.8596","1.8596","1.8596"
"4585","1.8596","1.8596","1.8596"
"4586","1.9849","1.9849","1.9849"
"4587","1.9849","1.9849","1.9849"
"4588","1.7719","1.7719","1.7719"
"4589","1.7719","1.7719","1.7719"
"4590","1.8387","1.8387","1.8387"
"4591","1.8387","1.8387","1.8387"
"4592","1.6433","1.6433","1.6433"
"4593","1.6433","1.6433","1.6433"
"4594","1.7199","1.7199","1.7199"
"4595","1.7199","1.7199","1.7199"
"4596","1.8609","1.8609","1.8609"
"4597","1.8609","1.8609","1.8609"
"4598","1.8201","1.8201","1.8201"
"4599","1.8201","1.8201","1.8201"
"4600","1.7539","1.7539","1.7539"
"4601","1.7539","1.7539","1.7539"
"4602","1.6984","1.6984","1.6984"
"4603","1.6984","1.6984","1.6984"
"4604","1.9226","1.9226","1.9226"
"4605","1.9226","1.9226","1.9226"
"4606","1.8418","1.8418","1.8418"
"4607","1.8418","1.8418","1.8418"
"4608","1.5477","1.5477","1.5477"
"4609","1.5477","1.5477","1.5477"
"4610","1.7226","1.7226","1.7226"
"4611","1.7226","1.7226","1.7226"
"4612","2.1324","2.1324","2.1324"
"4613","2.1324","2.1324","2.1324"
"4614","1.7411","1.7411","1.7411"
"4615","1.7411","1.7411","1.7411"
"4616","1.7126","1.7126","1.7126"
"4617","1.7126","1.7126","1.7126"
"4618","1.9295","1.9295","1.9295"
"4619","1.9295","1.9295","1.9295"
"4620","1.7879","1.7879","1.7879"
"4621","1.7879","1.7879","1.7879"
"4622","2.024","2.024","2.024"
"4623","2.024","2.024","2.024"
"4624","1.6477","1.6477","1.6477"
"4625","1.6477","1.6477","1.6477"
"4626","1.8245","1.8245","1.8245"
"4627","1.8245","1.8245","1.8245"
"4628","1.8044","1.8044","1.8044"
"4629","1.8044","1.8044","1.8044"
"4630","1.7039","1.7039","1.7039"
"4631","1.7039","1.7039","1.7039"
"4632","1.7741","1.7741","1.7741"
"4633","1.7741","1.7741","1.7741"
"4634","1.6074","1.6074","1.6074"
"4635","1.6074","1.6074","1.6074"
"4636","1.8264","1.8264","1.8264"
"4637","1.8264","1.8264","1.8264"
"4638","1.8361","1.8361","1.8361"
"4639","1.8361","1.8361","1.8361"
"4640","1.8473","1.8473","1.8473"
"4641","1.8473","1.8473","1.8473"
"4642","1.7501","1.7501","1.7501"
"4643","1.7501","1.7501","1.7501"
"4644","1.9914","1.9914","1.9914"
"4645","1.9914","1.9914","1.9914"
"4646","1.8874","1.8874","1.8874"
"4647","1.8874","1.8874","1.8874"
"4648","1.9975","1.9975","1.9975"
"4649","1.9975","1.9975","1.9975"
"4650","1.8863","1.8863","1.8863"
"4651","1.8863","1.8863","1.8863"
"4652","1.6996","1.6996","1.6996"
"4653","1.6996","1.6996","1.6996"
"4654","1.7847","1.7847","1.7847"
"4655","1.7847","1.7847","1.7847"
"4656","1.6126","1.6126","1.6126"
"4657","1.6126","1.6126","1.6126"
"4658","1.9583","1.9583","1.9583"
"4659","1.9583","1.9583","1.9583"
"4660","1.5007","1.5007","1.5007"
"4661","1.5007","1.5007","1.5007"
"4662","1.6615","1.6615","1.6615"
"4663","1.6615","1.6615","1.6615"
"4664","1.6045","1.6045","1.6045"
"4665","1.6045","1.6045","1.6045"
"4666","2.067","2.067","2.067"
"4667","2.067","2.067","2.067"
"4668","2.0437","2.0437","2.0437"
"4669","2.0437","2.0437","2.0437"
"4670","1.74","1.74","1.74"
"4671","1.74","1.74","1.74"
"4672","1.6467","1.6467","1.6467"
"4673","1.6467","1.6467","1.6467"
"4674","1.7086","1.7086","1.7086"
"4675","1.7086","1.7086","1.7086"
"4676","1.6896","1.6896","1.6896"
"4677","1.6896","1.6896","1.6896"
"4678","1.9876","1.9876","1.9876"
"4679","1.9876","1.9876","1.9876"
"4680","1.777","1.777","1.777"
"4681","1.777","1.777","1.777"
"4682","1.6695","1.6695","1.6695"
"4683","1.6695","1.6695","1.6695"
"4684","1.7863","1.7863","1.7863"
"4685","1.7863","1.7863","1.7863"
"4686","1.924","1.924","1.924"
"4687","1.924","1.924","1.924"
"4688","1.8702","1.8702","1.8702"
"4689","1.8702","1.8702","1.8702"
"4690","1.7685","1.7685","1.7685"
"4691","1.7685","1.7685","1.7685"
"4692","1.6467","1.6467","1.6467"
"4693","1.6467","1.6467","1.6467"
"4694","1.6914","1.6914","1.6914"
"4695","1.6914","1.6914","1.6914"
"4696","1.7516","1.7516","1.7516"
"4697","1.7516","1.7516","1.7516"
"4698","2.1961","2.1961","2.1961"
"4699","2.1961","2.1961","2.1961"
"4700","1.9592","1.9592","1.9592"
"4701","1.9592","1.9592","1.9592"
"4702","1.7051","1.7051","1.7051"
"4703","1.7051","1.7051","1.7051"
"4704","1.9315","1.9315","1.9315"
"4705","1.9315","1.9315","1.9315"
"4706","1.6956","1.6956","1.6956"
"4707","1.6956","1.6956","1.6956"
"4708","1.8137","1.8137","1.8137"
"4709","1.8137","1.8137","1.8137"
